"date","city_name","province_level_region","city_type","latitude","longitude","temperature_2m_mean_c","temperature_2m_min_c","temperature_2m_max_c","apparent_temperature_max_c","precipitation_sum_mm","rain_sum_mm","wind_speed_10m_max_kmh","shortwave_radiation_sum_mj_m2","pm2_5_mean_ug_m3","pm10_mean_ug_m3","nitrogen_dioxide_mean_ug_m3","ozone_mean_ug_m3","us_aqi_daily_max","european_aqi_daily_max"
"2024-05-21","Wuhan","Hubei","Provincial capital","30.5928","114.3055","23.8","21.9","26.6","30.5","15.80","15.80","10.8","11.55","81.979","121.813","68.517","48.875","176","114"
"2024-05-22","Wuhan","Hubei","Provincial capital","30.5928","114.3055","23.9","21.8","27.7","33.3","5.30","5.30","12.3","17.54","43.083","61.85","63.65","32.958","169","106"
"2024-05-23","Wuhan","Hubei","Provincial capital","30.5928","114.3055","25.5","21.6","29.6","35.2","0.40","0.40","12.5","22.26","53.917","77.25","76.346","49.667","144","83"
"2024-05-24","Wuhan","Hubei","Provincial capital","30.5928","114.3055","27.6","23.2","31.9","36.8","0.00","0.00","12.2","23.81","57.379","82.471","80.712","58.5","151","86"
"2024-05-25","Wuhan","Hubei","Provincial capital","30.5928","114.3055","29.0","24.7","33.5","38.8","0.00","0.00","15.1","24.29","52.7","75.733","58.792","83.833","154","86"
"2024-05-26","Wuhan","Hubei","Provincial capital","30.5928","114.3055","27.9","24.7","32.7","37.1","1.50","1.50","18.7","17.70","52.379","75.204","56.654","76.042","145","83"
"2024-05-27","Wuhan","Hubei","Provincial capital","30.5928","114.3055","24.5","21.1","28.3","29.1","15.20","15.20","27.2","15.33","37.725","55.283","46.004","80.875","150","84"
"2024-05-28","Wuhan","Hubei","Provincial capital","30.5928","114.3055","22.8","16.6","27.6","29.1","0.00","0.00","13.1","25.23","37.688","54.675","48.471","67.583","106","70"
"2024-05-29","Wuhan","Hubei","Provincial capital","30.5928","114.3055","24.0","19.9","28.3","30.1","1.20","1.20","18.8","22.88","38.854","55.629","51.142","83.208","107","71"
"2024-05-30","Wuhan","Hubei","Provincial capital","30.5928","114.3055","20.3","19.8","21.3","23.0","23.80","23.80","16.3","5.04","47.642","68.142","63.538","44.583","135","79"
"2024-05-31","Wuhan","Hubei","Provincial capital","30.5928","114.3055","22.1","19.7","25.8","27.5","2.60","2.60","10.2","14.46","70.529","101.417","98.383","20.208","161","96"
"2024-06-01","Wuhan","Hubei","Provincial capital","30.5928","114.3055","24.0","19.6","28.5","31.6","0.00","0.00","14.2","22.44","49.592","73.879","85.404","41.625","161","96"
"2024-06-02","Wuhan","Hubei","Provincial capital","30.5928","114.3055","24.2","20.1","28.4","29.9","0.00","0.00","11.7","16.19","64.25","94.446","58.117","76.125","156","91"
"2024-06-03","Wuhan","Hubei","Provincial capital","30.5928","114.3055","23.8","19.4","28.1","29.0","0.00","0.00","10.5","16.62","46.887","68.704","63.425","57.167","157","92"
"2024-06-04","Wuhan","Hubei","Provincial capital","30.5928","114.3055","23.2","20.8","25.1","26.0","2.10","2.10","11.7","8.93","53.754","82.858","85.171","28.625","145","83"
"2024-06-05","Wuhan","Hubei","Provincial capital","30.5928","114.3055","21.9","19.7","25.4","27.9","3.80","3.80","10.4","15.01","67.6","104.725","56.213","61.083","159","94"
"2024-06-06","Wuhan","Hubei","Provincial capital","30.5928","114.3055","22.8","17.9","26.9","28.5","0.50","0.50","9.6","20.84","69.042","101.358","69.254","67.083","165","101"
"2024-06-07","Wuhan","Hubei","Provincial capital","30.5928","114.3055","24.2","20.3","28.4","32.6","0.20","0.20","10.1","21.46","59.725","86.858","63.392","90.083","160","95"
"2024-06-08","Wuhan","Hubei","Provincial capital","30.5928","114.3055","25.8","21.5","29.6","33.6","0.50","0.50","8.0","19.41","90.121","131.479","90.342","67.75","174","111"
"2024-06-09","Wuhan","Hubei","Provincial capital","30.5928","114.3055","24.8","22.9","27.4","31.3","0.80","0.80","8.2","10.56","60.929","88.875","76.688","41.125","177","115"
"2024-06-10","Wuhan","Hubei","Provincial capital","30.5928","114.3055","24.8","22.3","27.7","31.2","7.50","7.50","9.1","14.74","49.425","70.779","81.471","27.958","154","89"
"2024-06-11","Wuhan","Hubei","Provincial capital","30.5928","114.3055","26.6","22.9","30.8","35.6","0.40","0.40","8.1","20.55","49.908","71.504","67.9","71.5","135","80"
"2024-06-12","Wuhan","Hubei","Provincial capital","30.5928","114.3055","28.2","24.8","32.2","36.8","0.00","0.00","11.3","24.52","63.888","92.375","69.075","84.125","157","92"
"2024-06-13","Wuhan","Hubei","Provincial capital","30.5928","114.3055","28.7","24.4","32.9","38.6","0.00","0.00","13.6","24.36","80.413","115.863","94.987","60.833","170","107"
"2024-06-14","Wuhan","Hubei","Provincial capital","30.5928","114.3055","29.4","25.3","32.6","40.1","0.90","0.90","11.7","22.83","43.283","61.933","66.742","67.083","168","104"
"2024-06-15","Wuhan","Hubei","Provincial capital","30.5928","114.3055","30.0","26.0","34.4","41.3","0.20","0.20","17.7","24.11","51.263","76.229","83.892","71.792","143","82"
"2024-06-16","Wuhan","Hubei","Provincial capital","30.5928","114.3055","28.8","24.9","33.2","38.2","2.70","2.70","19.8","18.66","49.154","78.058","60.646","88.75","139","81"
"2024-06-17","Wuhan","Hubei","Provincial capital","30.5928","114.3055","27.6","24.6","31.2","36.2","0.10","0.10","13.8","20.03","57.658","86.979","45.354","103.708","174","85"
"2024-06-18","Wuhan","Hubei","Provincial capital","30.5928","114.3055","27.0","24.0","30.0","33.5","0.20","0.20","19.3","19.52","50.571","73.383","77.462","48.917","155","90"
"2024-06-19","Wuhan","Hubei","Provincial capital","30.5928","114.3055","26.8","24.5","30.1","36.5","18.90","18.90","12.2","13.72","30.954","44.246","63.704","46.292","138","80"
"2024-06-20","Wuhan","Hubei","Provincial capital","30.5928","114.3055","27.2","24.9","29.3","35.2","7.90","7.90","14.4","16.65","35.9","51.333","69.804","43.958","107","71"
"2024-06-21","Wuhan","Hubei","Provincial capital","30.5928","114.3055","28.3","25.6","33.0","38.6","55.50","55.50","23.5","15.31","31.708","45.613","54.921","45","101","69"
"2024-06-22","Wuhan","Hubei","Provincial capital","30.5928","114.3055","26.8","25.1","29.7","35.1","51.20","51.20","16.3","9.06","23.346","33.558","65.696","23.458","93","65"
"2024-06-23","Wuhan","Hubei","Provincial capital","30.5928","114.3055","27.3","24.3","30.3","35.7","4.50","4.50","12.8","13.06","40.083","60.304","74.762","27.625","111","72"
"2024-06-24","Wuhan","Hubei","Provincial capital","30.5928","114.3055","24.9","23.3","27.9","33.6","3.70","3.70","13.3","5.23","46.45","66.775","85.471","7.667","134","79"
"2024-06-25","Wuhan","Hubei","Provincial capital","30.5928","114.3055","24.3","22.5","26.9","31.1","2.30","2.30","16.7","17.37","46.925","69.825","92.138","23.125","127","77"
"2024-06-26","Wuhan","Hubei","Provincial capital","30.5928","114.3055","24.8","21.3","28.5","32.9","2.40","2.40","10.2","14.81","84.642","126.154","115.942","21.917","170","107"
"2024-06-27","Wuhan","Hubei","Provincial capital","30.5928","114.3055","23.9","22.5","26.5","29.0","11.80","11.80","18.5","11.75","52.917","77.054","72.212","31.917","173","110"
"2024-06-28","Wuhan","Hubei","Provincial capital","30.5928","114.3055","24.2","22.8","25.5","30.6","125.80","125.80","25.3","2.21","26.446","37.971","57.408","17.542","144","82"
"2024-06-29","Wuhan","Hubei","Provincial capital","30.5928","114.3055","24.4","23.2","25.9","30.6","92.40","92.40","19.0","7.06","33.996","48.533","61.371","3.708","97","67"
"2024-06-30","Wuhan","Hubei","Provincial capital","30.5928","114.3055","27.1","23.2","31.4","36.3","0.10","0.10","10.5","18.02","43.788","62.638","68.638","46.917","118","74"
"2024-07-01","Wuhan","Hubei","Provincial capital","30.5928","114.3055","26.7","24.7","30.7","38.6","44.60","44.60","14.4","12.40","28.538","40.833","54.604","42.958","122","75"
"2024-07-02","Wuhan","Hubei","Provincial capital","30.5928","114.3055","26.4","23.8","29.9","34.2","21.20","21.20","20.2","20.68","59.933","85.458","48.521","109.583","167","86"
"2024-07-03","Wuhan","Hubei","Provincial capital","30.5928","114.3055","27.0","23.5","30.6","35.0","12.00","12.00","21.6","19.27","66.667","95.704","61.537","73.917","175","113"
"2024-07-04","Wuhan","Hubei","Provincial capital","30.5928","114.3055","29.4","26.7","32.0","36.4","2.50","2.50","32.5","17.63","20.754","30.408","32.683","64","158","93"
"2024-07-05","Wuhan","Hubei","Provincial capital","30.5928","114.3055","30.9","27.9","34.1","38.4","0.00","0.00","27.5","25.22","18.333","27.171","24.167","73.542","72","57"
"2024-07-06","Wuhan","Hubei","Provincial capital","30.5928","114.3055","31.4","29.1","34.4","39.1","0.00","0.00","28.0","25.28","17.325","25.192","24.933","74.5","72","61"
"2024-07-07","Wuhan","Hubei","Provincial capital","30.5928","114.3055","31.9","29.4","35.2","39.3","0.00","0.00","30.0","25.33","17.933","25.846","27.971","68.458","68","57"
"2024-07-08","Wuhan","Hubei","Provincial capital","30.5928","114.3055","31.7","29.2","34.8","39.0","0.00","0.00","26.1","22.98","21.896","31.871","28.579","74.875","74","60"
"2024-07-09","Wuhan","Hubei","Provincial capital","30.5928","114.3055","30.3","26.9","33.0","37.5","1.00","1.00","26.6","12.77","27.142","40.104","38.988","62.208","83","61"
"2024-07-10","Wuhan","Hubei","Provincial capital","30.5928","114.3055","27.9","26.1","30.7","37.4","3.10","3.10","11.8","14.14","51.071","73.429","73.317","46.708","145","83"
"2024-07-11","Wuhan","Hubei","Provincial capital","30.5928","114.3055","27.5","25.4","30.1","36.6","5.30","5.30","13.7","12.30","42.875","61.829","59.846","66.917","139","81"
"2024-07-12","Wuhan","Hubei","Provincial capital","30.5928","114.3055","28.2","25.8","32.5","39.3","18.10","18.10","25.9","17.56","47.592","68.638","68.883","62.625","144","83"
"2024-07-13","Wuhan","Hubei","Provincial capital","30.5928","114.3055","27.5","25.7","30.5","37.0","48.60","48.60","16.8","8.82","61.308","87.921","84.471","33.917","154","89"
"2024-07-14","Wuhan","Hubei","Provincial capital","30.5928","114.3055","27.6","25.9","30.3","37.1","16.90","16.90","19.2","9.04","51.729","74.496","84.625","34.75","154","89"
"2024-07-15","Wuhan","Hubei","Provincial capital","30.5928","114.3055","29.4","27.6","32.0","38.4","0.60","0.60","12.5","7.18","51.608","74.558","86.858","28.792","141","82"
"2024-07-16","Wuhan","Hubei","Provincial capital","30.5928","114.3055","31.0","28.7","33.8","39.2","0.00","0.00","20.1","12.00","38.258","56.404","68.35","37.292","141","81"
"2024-07-17","Wuhan","Hubei","Provincial capital","30.5928","114.3055","31.3","28.6","34.4","38.8","0.00","0.00","26.8","21.87","24.438","35.904","46.179","50.125","107","71"
"2024-07-18","Wuhan","Hubei","Provincial capital","30.5928","114.3055","31.5","29.7","34.1","38.1","0.00","0.00","26.5","20.96","23.929","35.487","36.158","69.958","81","61"
"2024-07-19","Wuhan","Hubei","Provincial capital","30.5928","114.3055","31.3","29.0","33.8","39.2","0.00","0.00","27.4","19.49","22.429","32.904","39.462","55.375","80","60"
"2024-07-20","Wuhan","Hubei","Provincial capital","30.5928","114.3055","30.4","29.2","32.3","35.9","0.40","0.40","26.4","14.94","22.875","34.108","38.246","41.208","77","54"
"2024-07-21","Wuhan","Hubei","Provincial capital","30.5928","114.3055","32.0","28.4","35.9","41.1","0.00","0.00","23.2","25.60","23.871","36.012","37.842","73.625","107","65"
"2024-07-22","Wuhan","Hubei","Provincial capital","30.5928","114.3055","32.6","29.0","36.5","41.6","0.00","0.00","22.7","25.99","28.446","41.946","47.021","60.542","83","62"
"2024-07-23","Wuhan","Hubei","Provincial capital","30.5928","114.3055","33.2","29.4","37.5","43.5","0.00","0.00","17.7","25.56","37.629","54.408","61.775","66.583","116","71"
"2024-07-24","Wuhan","Hubei","Provincial capital","30.5928","114.3055","33.3","29.3","37.5","45.8","0.00","0.00","10.9","25.16","50.929","73.508","66.146","94.625","186","80"
"2024-07-25","Wuhan","Hubei","Provincial capital","30.5928","114.3055","32.6","29.0","36.2","43.7","0.00","0.00","23.0","23.88","39.071","57.508","52.392","82.917","157","82"
"2024-07-26","Wuhan","Hubei","Provincial capital","30.5928","114.3055","31.3","28.2","34.9","37.9","2.90","2.90","32.8","23.92","23.708","37.446","25.537","81.042","109","71"
"2024-07-27","Wuhan","Hubei","Provincial capital","30.5928","114.3055","29.2","27.5","33.4","39.4","20.40","20.40","25.2","18.59","21.442","30.933","42.012","38.417","78","55"
"2024-07-28","Wuhan","Hubei","Provincial capital","30.5928","114.3055","29.7","27.4","33.2","37.2","5.80","5.80","27.4","18.66","19.6","28.037","41.471","51.708","80","64"
"2024-07-29","Wuhan","Hubei","Provincial capital","30.5928","114.3055","30.6","27.2","34.4","38.4","0.50","0.50","21.6","23.46","18.321","26.213","36.946","53.375","70","55"
"2024-07-30","Wuhan","Hubei","Provincial capital","30.5928","114.3055","31.4","27.9","34.9","39.9","0.00","0.00","18.1","24.34","25.979","37.546","50.042","45.875","82","61"
"2024-07-31","Wuhan","Hubei","Provincial capital","30.5928","114.3055","31.1","27.8","35.1","40.2","1.80","1.80","19.2","23.46","19.479","28.262","34.654","74.167","99","64"
"2024-08-01","Wuhan","Hubei","Provincial capital","30.5928","114.3055","29.9","28.0","32.2","37.5","6.20","6.20","25.2","18.46","26.429","37.875","42.204","68.083","88","64"
"2024-08-02","Wuhan","Hubei","Provincial capital","30.5928","114.3055","30.8","27.8","34.0","39.3","7.00","7.00","23.8","17.59","27.446","39.254","46.9","59.292","86","63"
"2024-08-03","Wuhan","Hubei","Provincial capital","30.5928","114.3055","32.0","29.0","35.7","40.7","0.00","0.00","20.1","23.31","25.429","36.296","49.808","58.5","85","63"
"2024-08-04","Wuhan","Hubei","Provincial capital","30.5928","114.3055","32.2","29.0","36.3","41.5","0.00","0.00","19.5","25.18","27.817","39.954","50.696","69.208","109","67"
"2024-08-05","Wuhan","Hubei","Provincial capital","30.5928","114.3055","32.8","29.5","37.3","42.4","0.00","0.00","18.8","24.98","31.325","44.971","50.054","71.625","112","67"
"2024-08-06","Wuhan","Hubei","Provincial capital","30.5928","114.3055","32.2","28.3","37.4","43.2","0.00","0.00","16.5","23.11","42.521","61.054","64.262","70.083","143","73"
"2024-08-07","Wuhan","Hubei","Provincial capital","30.5928","114.3055","32.6","27.6","38.1","42.9","0.00","0.00","15.3","22.61","51.321","73.508","70.788","73.167","145","83"
"2024-08-08","Wuhan","Hubei","Provincial capital","30.5928","114.3055","34.2","30.2","38.5","43.1","0.00","0.00","17.7","23.48","35.058","50.121","63.933","67.875","140","81"
"2024-08-09","Wuhan","Hubei","Provincial capital","30.5928","114.3055","34.0","29.6","39.2","42.3","0.00","0.00","21.2","23.88","35.538","51.242","57.938","53.458","99","68"
"2024-08-10","Wuhan","Hubei","Provincial capital","30.5928","114.3055","32.7","30.1","36.1","43.5","0.70","0.70","19.3","20.43","42.154","60.629","64.537","66.167","132","75"
"2024-08-11","Wuhan","Hubei","Provincial capital","30.5928","114.3055","32.4","28.0","36.9","42.1","0.20","0.20","10.8","24.31","53.738","91.037","80.5","66.917","155","82"
"2024-08-12","Wuhan","Hubei","Provincial capital","30.5928","114.3055","32.1","27.4","36.6","42.0","0.00","0.00","10.6","23.50","63.133","103.504","88.887","70.333","158","94"
"2024-08-13","Wuhan","Hubei","Provincial capital","30.5928","114.3055","31.1","27.6","35.9","42.1","3.00","3.00","20.8","22.47","60.629","94.713","69.571","101.458","202","91"
"2024-08-14","Wuhan","Hubei","Provincial capital","30.5928","114.3055","30.4","26.6","34.9","39.0","0.40","0.40","18.8","22.77","53.608","79.154","48.75","109.042","207","89"
"2024-08-15","Wuhan","Hubei","Provincial capital","30.5928","114.3055","30.2","26.1","34.6","38.8","0.40","0.40","16.6","22.74","41.733","60.375","44.896","106.375","207","83"
"2024-08-16","Wuhan","Hubei","Provincial capital","30.5928","114.3055","31.3","26.9","35.8","41.2","0.00","0.00","13.7","23.48","34.154","50.862","41.175","85","145","73"
"2024-08-17","Wuhan","Hubei","Provincial capital","30.5928","114.3055","31.1","27.3","34.9","39.9","0.20","0.20","12.3","20.35","46.271","68.308","56.021","99.833","210","83"
"2024-08-18","Wuhan","Hubei","Provincial capital","30.5928","114.3055","29.7","27.3","33.9","40.4","7.60","7.60","17.1","16.83","58.546","84.875","59.742","95.792","182","87"
"2024-08-19","Wuhan","Hubei","Provincial capital","30.5928","114.3055","29.1","26.7","33.7","40.7","9.10","9.10","16.4","20.25","44.588","64.283","50.725","94.333","160","87"
"2024-08-20","Wuhan","Hubei","Provincial capital","30.5928","114.3055","29.5","25.7","33.9","39.4","0.00","0.00","13.8","24.27","44.088","63.229","63.625","97.292","204","82"
"2024-08-21","Wuhan","Hubei","Provincial capital","30.5928","114.3055","30.1","25.3","34.9","40.6","0.00","0.00","10.8","23.78","51.804","75.512","65.992","111.083","214","82"
"2024-08-22","Wuhan","Hubei","Provincial capital","30.5928","114.3055","32.4","28.1","37.1","41.5","0.00","0.00","16.9","22.42","45.746","65.746","55.588","89.958","172","87"
"2024-08-23","Wuhan","Hubei","Provincial capital","30.5928","114.3055","33.2","29.1","37.4","43.0","0.00","0.00","13.6","21.65","36.779","52.833","49.017","77.542","128","77"
"2024-08-24","Wuhan","Hubei","Provincial capital","30.5928","114.3055","32.9","29.1","37.0","44.8","0.50","0.50","13.3","21.67","49.796","71.721","68.933","85.792","180","79"
"2024-08-25","Wuhan","Hubei","Provincial capital","30.5928","114.3055","33.2","28.6","37.5","43.3","0.00","0.00","8.4","22.55","56.258","80.938","69.638","88.625","178","85"
"2024-08-26","Wuhan","Hubei","Provincial capital","30.5928","114.3055","33.5","29.4","37.6","42.4","0.00","0.00","14.2","19.42","53.454","76.833","68.488","76.167","156","86"
"2024-08-27","Wuhan","Hubei","Provincial capital","30.5928","114.3055","28.7","23.9","33.4","35.6","2.60","2.60","25.5","15.28","37.188","53.313","47.096","60.583","150","85"
"2024-08-28","Wuhan","Hubei","Provincial capital","30.5928","114.3055","26.4","24.6","29.0","29.9","1.60","1.60","21.6","9.35","38.879","57.908","38.067","74.833","106","70"
"2024-08-29","Wuhan","Hubei","Provincial capital","30.5928","114.3055","28.0","24.1","32.2","36.9","0.50","0.50","13.8","19.73","46.387","67.158","45.225","106.458","192","79"
"2024-08-30","Wuhan","Hubei","Provincial capital","30.5928","114.3055","30.0","25.8","33.8","40.0","0.70","0.70","8.4","21.06","58.588","84.275","65.679","104.625","194","87"
"2024-08-31","Wuhan","Hubei","Provincial capital","30.5928","114.3055","31.9","27.6","36.2","41.9","0.10","0.10","6.9","21.24","66.725","95.758","79.621","89.917","185","94"
"2024-09-01","Wuhan","Hubei","Provincial capital","30.5928","114.3055","33.4","28.8","37.9","42.6","0.00","0.00","14.0","21.77","66.817","95.708","79.371","87.125","189","100"
"2024-09-02","Wuhan","Hubei","Provincial capital","30.5928","114.3055","33.0","29.6","37.6","43.0","0.00","0.00","19.5","21.01","59.013","84.683","53.767","105.792","174","93"
"2024-09-03","Wuhan","Hubei","Provincial capital","30.5928","114.3055","31.2","27.7","35.0","40.9","0.00","0.00","15.6","20.08","49.379","71.508","38.204","109.625","189","87"
"2024-09-04","Wuhan","Hubei","Provincial capital","30.5928","114.3055","31.9","28.0","35.9","42.2","0.00","0.00","12.9","21.52","54.829","79.983","61.825","103.083","207","85"
"2024-09-05","Wuhan","Hubei","Provincial capital","30.5928","114.3055","32.7","29.3","37.2","41.2","0.00","0.00","28.2","20.75","56.117","81.212","55.033","91.833","169","93"
"2024-09-06","Wuhan","Hubei","Provincial capital","30.5928","114.3055","30.4","27.3","34.2","38.6","0.50","0.50","25.1","19.55","52.367","76.946","25.429","120.583","150","85"
"2024-09-07","Wuhan","Hubei","Provincial capital","30.5928","114.3055","30.5","26.3","34.9","39.7","0.10","0.10","16.6","20.56","45.308","67.546","42.771","90.583","143","82"
"2024-09-08","Wuhan","Hubei","Provincial capital","30.5928","114.3055","32.0","28.1","35.9","40.6","0.00","0.00","15.0","20.96","47.258","70.383","61.287","69.458","132","79"
"2024-09-09","Wuhan","Hubei","Provincial capital","30.5928","114.3055","32.0","28.0","35.9","41.1","0.00","0.00","14.7","20.93","47.958","71.35","58.267","69.875","133","79"
"2024-09-10","Wuhan","Hubei","Provincial capital","30.5928","114.3055","32.1","28.2","36.1","40.4","0.10","0.10","13.9","18.67","38.871","57.662","49.971","65.625","131","78"
"2024-09-11","Wuhan","Hubei","Provincial capital","30.5928","114.3055","28.0","24.3","31.4","34.3","3.30","3.30","29.1","15.04","36.5","53.308","27.417","65.833","108","71"
"2024-09-12","Wuhan","Hubei","Provincial capital","30.5928","114.3055","25.8","23.7","28.4","31.7","27.20","27.20","21.3","9.65","31.45","45.412","39.971","28.792","107","71"
"2024-09-13","Wuhan","Hubei","Provincial capital","30.5928","114.3055","25.5","22.5","28.6","33.1","0.20","0.20","6.4","11.35","38.2","54.85","60.212","8.333","105","70"
"2024-09-14","Wuhan","Hubei","Provincial capital","30.5928","114.3055","27.5","23.5","31.6","36.4","0.00","0.00","16.1","16.78","41.071","58.963","53.779","61.583","122","75"
"2024-09-15","Wuhan","Hubei","Provincial capital","30.5928","114.3055","27.6","24.3","31.9","36.4","2.60","2.60","26.2","17.35","33.762","48.596","27.012","88.25","114","73"
"2024-09-16","Wuhan","Hubei","Provincial capital","30.5928","114.3055","26.9","23.0","31.8","35.5","0.00","0.00","22.5","19.78","26.5","38.888","26.975","68.417","97","67"
"2024-09-17","Wuhan","Hubei","Provincial capital","30.5928","114.3055","28.3","24.6","33.4","36.3","0.00","0.00","16.0","14.81","41.692","61.579","44.15","64.792","115","73"
"2024-09-18","Wuhan","Hubei","Provincial capital","30.5928","114.3055","28.6","24.9","32.6","37.1","0.00","0.00","14.8","16.27","38.558","55.904","58.717","36.292","118","74"
"2024-09-19","Wuhan","Hubei","Provincial capital","30.5928","114.3055","28.6","25.0","32.9","36.3","0.00","0.00","19.0","15.45","35.329","51.658","42.383","42.542","108","71"
"2024-09-20","Wuhan","Hubei","Provincial capital","30.5928","114.3055","29.9","26.5","33.5","37.6","0.00","0.00","20.1","18.31","24.258","37.442","31.692","37.167","100","68"
"2024-09-21","Wuhan","Hubei","Provincial capital","30.5928","114.3055","24.0","21.4","29.1","32.4","0.00","0.00","33.4","17.30","19.004","27.654","20.571","56.625","79","57"
"2024-09-22","Wuhan","Hubei","Provincial capital","30.5928","114.3055","21.6","18.6","25.2","21.8","0.00","0.00","28.9","20.34","17.883","26.338","21.125","76.958","69","49"
"2024-09-23","Wuhan","Hubei","Provincial capital","30.5928","114.3055","21.5","17.5","25.5","26.2","0.00","0.00","15.9","20.11","24.162","35.083","39.975","65.875","77","61"
"2024-09-24","Wuhan","Hubei","Provincial capital","30.5928","114.3055","22.6","18.3","27.0","29.3","0.00","0.00","11.8","19.79","41.262","61.325","64.4","51.125","113","73"
"2024-09-25","Wuhan","Hubei","Provincial capital","30.5928","114.3055","24.0","17.7","29.6","32.5","0.00","0.00","8.9","18.82","62.154","90.613","91.896","32.333","154","89"
"2024-09-26","Wuhan","Hubei","Provincial capital","30.5928","114.3055","26.3","22.5","31.5","33.9","0.00","0.00","9.9","17.77","65.712","96.3","79.179","38.292","156","92"
"2024-09-27","Wuhan","Hubei","Provincial capital","30.5928","114.3055","26.4","21.2","31.6","34.2","0.00","0.00","14.1","19.49","61.538","90.325","71.896","34.333","159","95"
"2024-09-28","Wuhan","Hubei","Provincial capital","30.5928","114.3055","27.9","23.2","32.9","35.3","0.00","0.00","17.8","18.55","31.046","45.304","58.029","44.625","154","89"
"2024-09-29","Wuhan","Hubei","Provincial capital","30.5928","114.3055","28.6","24.4","33.3","35.6","0.00","0.00","17.1","18.95","31.317","46.721","50.25","74.375","92","65"
"2024-09-30","Wuhan","Hubei","Provincial capital","30.5928","114.3055","24.6","17.3","28.9","28.5","0.30","0.30","34.1","17.14","31.412","46.817","36.558","57.042","100","69"
"2024-10-01","Wuhan","Hubei","Provincial capital","30.5928","114.3055","20.5","17.0","24.2","19.7","1.20","1.20","30.8","11.46","16.796","26.054","27.483","50.958","92","65"
"2024-10-02","Wuhan","Hubei","Provincial capital","30.5928","114.3055","20.6","16.5","25.3","21.7","0.00","0.00","23.5","19.47","20.883","35.975","26.279","63.875","72","44"
"2024-10-03","Wuhan","Hubei","Provincial capital","30.5928","114.3055","19.1","14.1","24.1","21.5","0.00","0.00","16.2","19.67","19.758","28.562","33.783","58.042","73","44"
"2024-10-04","Wuhan","Hubei","Provincial capital","30.5928","114.3055","20.0","15.2","24.9","23.2","0.00","0.00","14.4","18.41","31.771","48.104","44.55","49.833","89","64"
"2024-10-05","Wuhan","Hubei","Provincial capital","30.5928","114.3055","21.2","17.5","24.8","23.8","0.00","0.00","14.7","11.89","32.138","50.083","56.942","35.5","109","71"
"2024-10-06","Wuhan","Hubei","Provincial capital","30.5928","114.3055","20.9","18.0","24.1","23.2","0.80","0.80","20.6","10.61","36.129","56.492","34.55","49.833","102","69"
"2024-10-07","Wuhan","Hubei","Provincial capital","30.5928","114.3055","17.1","15.8","18.4","17.5","4.70","4.70","19.5","5.07","30.817","44.754","43.742","29.708","102","69"
"2024-10-08","Wuhan","Hubei","Provincial capital","30.5928","114.3055","18.6","13.6","23.9","24.2","0.00","0.00","10.6","17.38","48.962","72.388","48.6","44.375","126","77"
"2024-10-09","Wuhan","Hubei","Provincial capital","30.5928","114.3055","21.0","15.3","26.3","27.1","0.00","0.00","10.6","17.50","69.442","104.65","77.762","32.208","160","96"
"2024-10-10","Wuhan","Hubei","Provincial capital","30.5928","114.3055","22.4","17.7","28.6","29.2","0.00","0.00","9.2","14.85","84.617","129.467","85.125","26.542","171","108"
"2024-10-11","Wuhan","Hubei","Provincial capital","30.5928","114.3055","21.6","15.4","28.2","28.6","0.00","0.00","9.2","17.11","64.875","106","81.112","26.708","171","108"
"2024-10-12","Wuhan","Hubei","Provincial capital","30.5928","114.3055","23.7","20.9","28.1","27.3","0.00","0.00","18.7","13.26","56.388","91","74","28.917","157","92"
"2024-10-13","Wuhan","Hubei","Provincial capital","30.5928","114.3055","20.9","18.6","24.2","25.5","4.10","4.10","15.3","5.23","58.417","88.842","72.388","23.417","157","92"
"2024-10-14","Wuhan","Hubei","Provincial capital","30.5928","114.3055","20.8","18.1","24.9","26.4","4.90","4.90","6.7","11.87","67.496","98.088","80.675","23","157","92"
"2024-10-15","Wuhan","Hubei","Provincial capital","30.5928","114.3055","20.9","16.3","25.5","27.1","0.00","0.00","7.3","11.15","77.288","112.146","83.329","20.583","174","111"
"2024-10-16","Wuhan","Hubei","Provincial capital","30.5928","114.3055","22.6","20.0","26.8","28.8","0.40","0.40","17.0","13.55","44.321","63.75","65.337","24.625","166","102"
"2024-10-17","Wuhan","Hubei","Provincial capital","30.5928","114.3055","21.4","19.1","23.4","26.3","31.80","31.80","17.7","4.18","43.542","62.608","67.429","2.125","122","75"
"2024-10-18","Wuhan","Hubei","Provincial capital","30.5928","114.3055","23.2","20.2","27.4","28.6","1.20","1.20","19.2","14.94","24.175","34.621","43.471","48.875","120","75"
"2024-10-19","Wuhan","Hubei","Provincial capital","30.5928","114.3055","18.1","15.1","20.5","18.5","0.00","0.00","33.1","5.58","17.279","24.746","26.312","35.625","79","57"
"2024-10-20","Wuhan","Hubei","Provincial capital","30.5928","114.3055","15.8","13.4","18.2","17.6","0.00","0.00","19.0","7.27","20.842","30.021","33.808","25.375","70","40"
"2024-10-21","Wuhan","Hubei","Provincial capital","30.5928","114.3055","14.6","13.1","16.9","17.3","1.30","1.30","13.4","3.90","32.7","47.396","40.188","4","97","67"
"2024-10-22","Wuhan","Hubei","Provincial capital","30.5928","114.3055","15.6","13.0","19.8","17.8","6.40","6.40","19.7","12.14","26.025","37.667","40.554","14.542","95","66"
