"","X","sale_id","pinx","sale_date","sale_price","sale_nbr","sale_warning","join_status","join_year","latitude","longitude","area","city","zoning","subdivision","present_use","land_val","imp_val","year_built","year_reno","sqft_lot","sqft","sqft_1","sqft_fbsmt","grade","fbsmt_grade","condition","stories","beds","bath_full","bath_3qtr","bath_half","garb_sqft","gara_sqft","wfnt","golf","greenbelt","noise_traffic","view_rainier","view_olympics","view_cascades","view_territorial","view_skyline","view_sound","view_lakewash","view_lakesamm","view_otherwater","view_other","submarket"
"746",16187,"2022..27256","..0856001066",2022-08-30,2300000,3,"   ","rebuilt - before",1999,47.6911499864326,-122.214549558321,74,"KIRKLAND","RS7.2","BLEWETTS 1ST ADD TO KIRKLAND",2,107000,38000,1949,0,3840,560,560,0,5,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Q"
"747",16188,"2022..27329","..0040000566",2022-09-08,1300000,2,"   ","rebuilt - before",1999,47.4727374517777,-122.272962687593,24,"TUKWILA","R1 7.2","ADAMS HOME TRS",2,54000,100000,1937,0,39260,1250,960,0,6,0,4,1.5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J"
"748",16189,"2022..27384","..5694500400",2022-09-06,1295000,3,"   ","rebuilt - before",1999,47.6588247174734,-122.346231369203,9,"SEATTLE","L-2","MOTOR LINE 3RD ADD",6,60000,61000,1925,0,1500,820,640,180,6,6,2,1,2,1,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B"
"749",16190,"2022..27392","..1233100730",2022-08-29,1901800,4,"   ","rebuilt - before",1999,47.6810144905262,-122.171941852911,74,"KIRKLAND","RSX7.2","BURKE-FARRARS KIRKLAND DIV NO. 06",2,124000,7000,1913,0,37000,1350,900,0,4,0,2,1.5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Q"
"750",16191,"2022..27397","..1250200605",2022-08-29,740000,4,"   ","rebuilt - before",1999,47.5984551249715,-122.29832801953,15,"SEATTLE","L-1","BURKES 2ND ADD",2,29000,101000,1904,0,3600,1190,740,0,6,0,3,1.5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D"
"751",16192,"2022..27400","..9221400175",2022-08-24,779950,4,"   ","rebuilt - before",1999,47.6753236448284,-122.31909411709,44,"SEATTLE","L-2","WEEDINS DIV OF GREEN LAKE ADD",2,12000,85000,1923,0,6985,1020,1020,0,7,0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C"
"752",16193,"2022..27510","..2397101250",2022-09-07,2895000,4,"   ","rebuilt - before",1999,47.6370521146248,-122.364037360082,12,"SEATTLE","SF 5000","EVANS & BLEWETTS ADD",2,109000,144000,1917,0,3600,1020,1020,0,7,0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D"
"753",16194,"2022..27574","..4037400625",2022-09-07,2300000,3,"   ","rebuilt - before",1999,47.605566621264,-122.13005759963,67,"BELLEVUE","R-5","LAKE HILLS NO. 04",2,100000,101000,1958,0,7208,2140,1130,1010,7,6,4,1,5,1,1,1,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"R"
"754",16195,"2022..27679","..6751100250",2022-09-02,3150000,2,"   ","rebuilt - before",1999,47.5888326812652,-122.137086058127,67,"BELLEVUE","R-5","PHANTOM LAKE VIEW DIV NO. 01",2,100000,74000,1955,0,9200,1380,1380,0,7,0,3,1,3,1,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"R"
"755",16196,"2022..27719","..6638900215",2022-09-08,725000,4,"   ","rebuilt - before",1999,47.6908735483776,-122.369571772059,5,"SEATTLE","L-2","PARISH'S 1ST ADD",2,134000,6900,1916,0,5000,980,980,0,6,0,4,1,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"B"
"756",16197,"2022..27728","..1683400090",2022-08-29,875000,3,"   ","rebuilt - before",1999,47.5832746704721,-122.315072713853,20,"SEATTLE","L-1","COLLEGE GROUNDS ADD",2,49000,90000,1908,0,6000,1070,1070,0,6,0,3,1,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"E"
"757",16198,"2022..27863","..4389201066",2022-09-01,4680000,4,"   ","rebuilt - before",1999,47.615455724049,-122.212649325564,33,"BELLEVUE","R-3.5","LOCHLEVEN",2,175000,66000,1954,0,10500,1490,1490,0,7,0,3,1,3,1,0,1,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S"
"758",16199,"2022..27888","..2254501705",2022-09-02,861955,4,"   ","rebuilt - before",1999,47.6082999767584,-122.313421186348,15,"SEATTLE","L-3","EDES & KNIGHTS ADD SUPPL",2,59000,91000,1903,0,4560,1010,1010,0,7,0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D"
"759",16200,"2022..27914","..2461900455",2022-09-08,722500,5,"   ","rebuilt - before",1999,47.5524694992412,-122.382049033769,76,"SEATTLE","LDT","FAIRMOUNT ADD TO WEST SEATTLE",2,64000,75000,1909,0,6000,1540,1060,0,6,0,4,1.5,3,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,"F"
"760",16201,"2022..27947","..6807000135",2022-09-02,1285000,3,"   ","rebuilt - before",1999,47.3670224483024,-122.053537771256,56,"MAPLE VALLEY","R6P","PIPE LAKE & LAKE LUCERNE ADD",2,115000,37000,1932,0,8300,510,510,0,5,0,5,1,2,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,"M"
"761",16202,"2022..27993","..2767601860",2022-09-14,1025000,4,"   ","rebuilt - before",1999,47.6740552430192,-122.383492066673,82,"SEATTLE","LDT","GILMAN PARK ADD BLKS 01 THRU 47",2,58800,60800,1910,0,5000,1030,1030,0,6,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B"
"762",16203,"2022..28002","..1862400087",2022-09-15,2095000,4,"   ","rebuilt - before",1999,47.6965639681167,-122.375052235087,5,"SEATTLE","SF 7200","CROWN HILL ADD",2,72000,63000,1945,0,8100,760,760,0,6,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B"
"763",16204,"2022..28010","..9297301240",2022-09-13,1484000,2,"   ","rebuilt - before",1999,47.5652018168569,-122.37449003105,18,"SEATTLE","SF 5000","WESTHOLME ADD",2,80000,108000,1927,0,5520,1530,930,200,7,6,4,1.5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"F"
"764",16205,"2022..28082","..9276201130",2022-09-13,1575000,3,"   ","rebuilt - before",1999,47.5805197050375,-122.39377987375,16,"SEATTLE","SF 5000","WEST SEATTLE L&I CO 4TH PLAT OF",2,75000,41100,1918,0,5000,700,700,0,6,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"F"
"765",16206,"2022..28169","..2202500030",2022-09-12,2600000,2,"   ","rebuilt - before",1999,47.5741867161153,-122.136827058441,31,"KING COUNTY","R6","EASTGATE ADD DIV C",2,77000,75000,1955,0,15192,950,950,0,7,0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"R"
"766",16207,"2022..28173","..2177500035",2022-09-07,3755000,3,"   ","rebuilt - before",1999,47.5872751594064,-121.998785134146,69,"KING COUNTY","R4P","EAST SHORE OF BEAVER LAKE ADD",2,205000,53000,1942,0,24472,910,910,0,5,0,3,1,2,0,1,0,0,0,8,0,0,0,0,0,0,2,0,0,0,0,4,0,"O"
"767",16208,"2022..28177","..0540100658",2022-09-14,4800000,4,"   ","rebuilt - before",1999,47.6382465616332,-122.226688018418,33,"HUNTS POINT","R20","BARNABEE PARK ADD",2,310000,334000,1953,0,17250,2520,2520,0,11,0,4,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"S"
"768",16209,"2022..28189","..0031000010",2022-09-15,2458000,2,"   ","rebuilt - before",1999,47.5742829573664,-122.215667369211,34,"MERCER ISLAND","R-8.4","ACKERSON PARK ADD",2,95000,86000,1955,0,7350,1770,1770,0,8,0,4,1,3,1,0,1,0,460,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"S"
"769",16210,"2022..28210","..5652601035",2022-09-09,1500000,4,"   ","rebuilt - before",1999,47.6972372750675,-122.296922959696,45,"SEATTLE","SF 7200","MORNINGSIDE HEIGHTS ADD",2,93000,35000,1927,0,9769,1150,590,560,5,4,3,1,3,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"C"
"770",16211,"2022..28304","..2359300086",2022-09-15,2050000,3,"   ","rebuilt - before",1999,47.6741691035847,-122.282439947904,45,"SEATTLE","SF 5000","ENTERPRISE ADD",2,110000,110000,1951,0,5219,1530,1050,480,7,6,3,1,2,1,1,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C"
"771",16212,"2022..28385","..4242900320",2022-09-14,970000,4,"   ","rebuilt - before",1999,47.6741632830983,-122.392361414158,19,"SEATTLE","LDT","LEARY ADD TO BALLARD",2,70700,45000,1905,0,8615,820,820,0,6,0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B"
"772",16213,"2022..28522","..8132700085",2022-09-14,1890000,4,"   ","rebuilt - before",1999,47.6879991912282,-122.394001043107,19,"SEATTLE","SF 5000","SUNSET HOMES ADD",2,95000,91000,1947,0,5024,1050,880,170,7,5,3,1,2,1,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B"
"773",16214,"2022..28525","..0458000200",2022-09-13,910000,2,"   ","rebuilt - before",1999,47.6879018255382,-122.375081522728,82,"SEATTLE","SF 5000","BALLARD HEIGHTS",2,93000,106000,1914,0,7620,1240,890,0,7,0,3,1.5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B"
"774",16215,"2022..28532","..3885800675",2022-09-13,4088000,4,"   ","rebuilt - before",1999,47.6841370173851,-122.213564832324,74,"KIRKLAND","RS7.2","KIRKLAND ADD",2,115000,51000,1943,0,5725,1000,840,160,6,5,4,1,1,1,0,0,90,190,0,0,0,0,0,3,0,3,2,0,4,0,0,0,"Q"
"775",16216,"2022..28649","..1523049007",2022-09-19,850000,3,"   ","rebuilt - before",1999,47.4768200348262,-122.287770309648,24,"TUKWILA","LDR",NA,2,42000,60000,1946,0,13260,740,740,0,5,0,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J"
"776",16217,"2022..28683","..0223039029",2022-09-19,3800000,6,"   ","rebuilt - before",1999,47.5128614851688,-122.392465866276,17,"SEATTLE","SF 9600",NA,2,178000,300000,1911,0,26570,3060,1760,630,8,8,4,2,4,3,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,2,"F"
"777",16218,"2022..28709","..3448001951",2022-09-16,1338600,5,"   ","rebuilt - before",1999,47.7135414329419,-122.296457927913,8,"SEATTLE","SF 5000","HOMEWOOD PARK ADD",2,78000,72000,1925,0,7026,760,760,0,6,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C"
"778",16219,"2022..28717","..3131201065",2022-09-20,2100000,3,"   ","rebuilt - before",1999,47.6596282649644,-122.325462180577,9,"SEATTLE","SF 5000","HARRISON HEIGHTS ADD",2,87000,83000,1905,0,3400,710,710,0,6,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B"
"779",16220,"2022..28839","..4457300005",2022-09-16,3339900,3,"   ","rebuilt - before",1999,47.5707107041237,-122.216569175121,34,"MERCER ISLAND","R-9.6","LUCAS HEIGHTS ADD",2,125000,41000,1955,0,11250,1420,1660,0,7,0,3,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S"
"780",16221,"2022..28858","..2767603605",2022-09-19,730000,4,"   ","rebuilt - before",1999,47.6718637855269,-122.381350305177,82,"SEATTLE","L-2","GILMAN PARK ADD BLKS 01 THRU 47",2,108000,176000,1900,0,5000,2150,1020,0,7,0,4,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B"
"781",16222,"2022..28875","..3834000381",2022-09-16,1337000,5,"   ","rebuilt - before",1999,47.7298486916725,-122.290199683577,8,"SEATTLE","SF 7200","KENWOOD DIV NO. 01",2,84000,90000,1968,0,7470,1330,1330,0,7,0,3,1,3,1,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C"
"782",16223,"2022..28901","..2174502075",2022-09-22,3800000,2,"   ","rebuilt - before",1999,47.5845769160111,-122.24339855717,34,"MERCER ISLAND","R-8.4","EAST SEATTLE ADD",2,194000,131000,1951,1983,9000,2060,2060,0,7,0,3,1,4,1,1,1,0,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S"
"783",16224,"2022..28904","..2767600641",2022-09-24,640000,5,"   ","rebuilt - before",1999,47.6757783046165,-122.374550717705,82,"SEATTLE","L-3","GILMAN PARK ADD BLKS 01 THRU 47",2,85000,58000,1925,0,4000,980,980,0,7,0,3,1,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"B"
"784",16225,"2022..28914","..6933600090",2022-09-23,1735000,4,"   ","rebuilt - before",1999,47.649484789327,-122.390049837182,11,"SEATTLE","SF 5000","PULLMAN ADD",2,95000,34400,1904,0,5400,1160,820,0,5,0,3,1.5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"D"
"785",16226,"2022..28953","..5318101205",2022-09-20,2600000,3,"   ","rebuilt - before",1999,47.633589279803,-122.278940502132,14,"SEATTLE","SF 5000","MC GILVRAS J J 3RD ADD REPLAT",2,125000,124000,1925,1983,3600,910,840,70,6,3,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D"
"786",16227,"2022..28968","..1245000805",2022-09-22,2700000,2,"   ","rebuilt - before",1999,47.6904206234879,-122.203086537097,74,"KIRKLAND","RS7.2","BURKE-FARRARS KIRKLAND DIV NO. 27",2,80000,63900,1950,0,20000,1190,1190,0,6,0,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Q"
"787",16228,"2022..29081","..2771104695",2022-09-29,1895000,3,"   ","rebuilt - before",1999,47.6419277968501,-122.372265114191,12,"SEATTLE","SF 5000","GILMANS ADD BLKS 88 THRU 148",2,171000,47000,1904,0,4000,920,620,300,7,5,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,"D"
"788",16229,"2022..29147","..0524059107",2022-09-26,3815000,5,"   ","rebuilt - before",1999,47.597222110815,-122.195916591906,33,"BELLEVUE","R-3.5",NA,2,135000,103000,1946,0,20000,1740,1280,0,7,0,5,2,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"S"
"789",16230,"2022..29160","..0926069039",2022-09-23,1160000,1,"   ","rebuilt - before",1999,47.7568692573887,-122.042125010613,71,"KING COUNTY","RA5P",NA,2,0,0,1997,0,85813,2420,1400,0,9,0,3,2,3,2,0,1,0,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"O"
"790",16231,"2022..29236","..5710000075",2022-09-27,4450000,3,"   ","rebuilt - before",1999,47.6241271510406,-122.209518449569,33,"BELLEVUE","R-3.5","MOUNTAIN VISTA ADD",2,150000,87000,1956,0,10320,1580,1580,0,7,0,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S"
"791",16232,"2022..29487","..4303200280",2022-10-02,995000,2,"   ","rebuilt - before",1999,47.5313122009619,-122.358713665932,77,"SEATTLE","SF 5000","LIBERTY DIV 03 ADD",2,40000,63000,1942,0,5160,790,790,0,6,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"F"
"792",16233,"2022..29517","..0923049262",2022-09-01,690000,5,"   ","rebuilt - before",1999,47.4988663206817,-122.299229792398,24,"KING COUNTY","R6",NA,2,46000,48000,1948,0,28201,860,860,0,5,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J"
"793",16234,"2022..29540","..1925059059",2022-09-27,4850000,4,"   ","rebuilt - before",1999,47.6433849642066,-122.215236065549,33,"YARROW POINT","R15",NA,2,325000,91000,1904,0,20956,1890,1890,0,8,0,4,1,3,1,1,0,0,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S"
"794",16235,"2022..29670","..1474400070",2022-10-02,2200000,4,"   ","rebuilt - before",1999,47.5745766196546,-122.410407336231,16,"SEATTLE","SF 5000","CENTRAL ADD TO ALKI POINT",2,115000,32000,1909,0,4720,640,640,0,6,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"F"
"795",16236,"2022..29712","..0226039210",2022-09-26,1300000,2,"   ","rebuilt - before",1999,47.7772521982321,-122.382380271273,1,"SHORELINE","R6",NA,2,135900,102500,1951,0,23430,2590,2590,0,9,0,3,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A"
"796",16237,"2022..29738","..1233100351",2022-09-22,2250000,3,"   ","rebuilt - before",1999,47.6756139322609,-122.176651411936,47,"KIRKLAND","RS7.2","BURKE-FARRARS KIRKLAND DIV NO. 06",2,85000,70000,1922,0,8775,1150,1150,0,7,0,4,1,3,1,0,0,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"R"
"797",16238,"2022..29756","..5710000070",2022-09-26,6000000,2,"   ","rebuilt - before",1999,47.6241260223942,-122.20918043319,33,"BELLEVUE","R-3.5","MOUNTAIN VISTA ADD",2,150000,115000,1956,0,10080,1860,1860,0,7,0,4,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S"
"798",16239,"2022..29786","..5315100348",2022-09-27,3800000,4,"   ","rebuilt - before",1999,47.5888858360849,-122.242398158265,34,"MERCER ISLAND","R-9.6","MC GILVRAS ISLAND ADD",2,164000,175000,1952,0,11645,2620,2620,0,7,0,4,1,5,1,1,0,370,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"S"
"799",16240,"2022..29899","..9521100460",2022-09-29,899000,3,"   ","rebuilt - before",1999,47.6634377110008,-122.350348395375,42,"SEATTLE","LDT","WOODLAND ADD TO SALMON BAY CITY",2,74000,108000,1909,0,5000,990,990,0,7,0,2,1,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"B"
"800",16241,"2022..29979","..0250000240",2022-09-28,4150000,4,"   ","rebuilt - before",1999,47.6332143230514,-122.198206470085,33,"BELLEVUE","R-4","APPLE VALLEY HOMES NO. 02",2,150000,59000,1954,0,8250,1080,1080,0,7,0,4,1,3,1,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S"
"801",16242,"2022..30016","..2450000325",2022-09-28,2950000,6,"   ","rebuilt - before",1999,47.5824668433965,-122.195826751631,33,"BELLEVUE","R-4","FAILORS ENATAI GARDENS ADD",2,150000,72000,1952,0,10125,1340,1340,0,7,0,4,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S"
"802",16243,"2022..30063","..5016002495",2022-10-06,1500000,4,"   ","rebuilt - before",1999,47.6224880127992,-122.300257472613,15,"SEATTLE","SF 5000","MADISON STREET ADD",2,84000,301000,1908,0,6400,1540,790,0,5,0,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,"D"
"803",16244,"2022..30183","..0540100500",2022-10-05,5680000,4,"   ","rebuilt - before",1999,47.6361464184561,-122.219352010012,33,"CLYDE HILL","R1","BARNABEE PARK ADD",2,260000,78000,1952,0,23264,1500,1500,0,7,0,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S"
"804",16245,"2022..30186","..3886901885",2022-10-04,2150000,3,"   ","rebuilt - before",1999,47.6811058239611,-122.187218137871,74,"KIRKLAND","RM3.6","KIRKLAND SUPL PLAT",2,134000,5000,1942,0,6600,250,250,0,2,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Q"
"805",16246,"2022..30223","..4055700730",2022-10-06,1850000,4,"   ","rebuilt - before",1999,47.7165617355089,-122.249193859524,37,"KING COUNTY","R4P","LAKE PARK TO CITY OF SEATTLE ADD",2,97000,86000,1942,0,123274,900,900,0,5,0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Q"
"806",16247,"2022..30248","..0711000090",2022-09-13,4050000,3,"   ","rebuilt - before",1999,47.5927591363908,-122.200260748071,33,"BELLEVUE","R-3.5","BEL-TERRA ADD",2,180000,88000,1952,0,9520,1830,1830,0,7,0,3,1,4,2,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S"
"807",16248,"2022..30260","..5078400256",2022-09-28,4700000,2,"   ","rebuilt - before",1999,47.6239788019442,-122.205181852742,33,"BELLEVUE","R-3.5","MANOR HILL ADD",2,150000,68000,1951,0,8740,1400,1040,360,7,6,3,1,3,1,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S"
"808",16249,"2022..30291","..1931301240",2022-09-29,885000,5,"   ","rebuilt - before",1999,47.6567977142279,-122.348941207196,42,"SEATTLE","L-2","DAYS FRANCES R LAGRANDE",6,80000,129000,1906,0,4800,2510,1460,0,7,0,3,1.5,5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B"
"809",16250,"2022..30299","..3024059098",2022-10-03,8000000,3,"   ","rebuilt - before",1999,47.5422132728174,-122.210257857871,34,"MERCER ISLAND","R-8.4",NA,2,598000,208000,1973,0,16659,1880,1330,0,9,0,4,2,4,2,0,0,0,0,6,0,0,0,0,0,0,4,0,0,4,0,0,0,"S"
"810",16251,"2022..30307","..3342101190",2022-09-29,1350000,3,"   ","rebuilt - before",1999,47.5179034868215,-122.204782196741,63,"RENTON","SF","HILLMANS LAKE WASH GARDEN OF EDEN NO. 01",2,106000,75000,1920,1948,10800,1070,1070,0,6,0,4,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S"
"811",16252,"2022..30315","..4107100282",2022-10-03,6700000,4,"   ","rebuilt - before",1999,47.6224272727631,-122.208657725741,33,"BELLEVUE","R-10","LAKE WASHINGTON GARDEN TRS",2,300000,58000,1957,0,24455,1260,1260,0,6,0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S"
"812",16253,"2022..30389","..2767602465",2022-10-05,780000,4,"   ","rebuilt - before",1999,47.6733242588773,-122.382421744646,82,"SEATTLE","LDT","GILMAN PARK ADD BLKS 01 THRU 47",2,94000,130000,1900,0,7800,2110,1170,0,7,0,4,1.5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B"
"813",16254,"2022..30395","..5649600415",2022-10-07,858000,1,"   ","rebuilt - before",1999,47.5539573612558,-122.283164710152,21,"SEATTLE","SF 5000","MORNINGSIDE ACRE TRACTS",2,36000,53000,1940,0,5000,590,590,0,5,0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"E"
"814",16255,"2022..30593","..3298201100",2022-10-04,2900000,3,"   ","rebuilt - before",1999,47.6181471981969,-122.117228668086,68,"BELLEVUE","R-5","HIGHLAND HILLS NO. 01",2,81000,83000,1959,0,7632,990,990,0,6,0,4,1,3,1,0,0,0,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"R"
"815",16256,"2022..30668","..3524039046",2022-10-11,1575000,3,"   ","rebuilt - before",1999,47.5243399212982,-122.388978850083,17,"SEATTLE","SF 5000",NA,2,73600,28700,1918,0,6000,850,850,0,6,0,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"F"
"816",16257,"2022..30683","..7979900115",2022-09-29,1885000,3,"   ","rebuilt - before",1999,47.7474046271981,-122.294625116631,3,"LAKE FOREST PARK","RS 7200","STATE PLAT IN SEC 16-26-4",2,66200,58900,1952,0,50965,970,970,0,7,0,3,1,3,1,0,0,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A"
"817",16258,"2022..30742","..2815600050",2022-10-06,1530000,4,"   ","rebuilt - before",1999,47.5517486914209,-122.393242469699,16,"SEATTLE","SF 5000","GOCHERS ORCHARD TRACTS",2,96000,13000,1928,0,8967,560,560,0,4,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"F"
"818",16259,"2022..30750","..3992700125",2022-10-06,775000,2,"   ","rebuilt - before",1999,47.7121802419122,-122.288776880348,8,"SEATTLE","SF 7200","LAKE CITY ADD",2,85000,62000,1940,0,8580,990,990,0,6,0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C"
"819",16260,"2022..30751","..3514000025",2022-10-12,376000,1,"   ","rebuilt - before",1999,47.502053030413,-122.349379169546,23,"KING COUNTY","R6","HULLS ADD",2,38000,55000,1946,0,8160,1560,1560,0,6,0,1,1.5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"G"
"820",16261,"2022..30785","..2525049152",2022-10-17,4370000,3,"   ","rebuilt - before",1999,47.6177303131509,-122.231073408645,33,"MEDINA","R16",NA,2,330000,101000,1968,0,14586,1680,1680,0,7,0,5,1,4,2,0,0,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S"
"821",16262,"2022..30791","..9376300780",2022-10-03,1125000,2,"   ","rebuilt - before",1999,47.6896593647879,-122.37112901278,82,"SEATTLE","SF 5000","WHITMAN THE ADD TO BALLARD",2,82000,172000,1922,0,5000,1530,1430,100,7,6,3,1,3,1,0,0,260,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B"
"822",16263,"2022..31033","..2622079054",2022-10-14,599000,3,"   ","rebuilt - before",1999,47.3621563661635,-121.880510241009,40,"KING COUNTY","RA5",NA,2,0,0,1932,0,14265,530,530,0,4,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"M"
"823",16264,"2022..31034","..1861400080",2022-10-03,2050000,4,"   ","rebuilt - before",1999,47.6330666120959,-122.370796045322,12,"SEATTLE","SF 5000","CROWN ADD 2ND SUPL",2,98000,39000,1900,0,5520,1080,690,0,6,0,1,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"D"
"824",16265,"2022..31056","..2767602070",2022-10-12,1170000,4,"   ","rebuilt - before",1999,47.6743211530271,-122.377111911115,82,"SEATTLE","LDT","GILMAN PARK ADD BLKS 01 THRU 47",2,77000,113000,1902,0,5000,1050,1050,0,7,0,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B"
"825",16266,"2022..31154","..0742000050",2022-10-12,980000,3,"   ","rebuilt - before",1999,47.6759371622714,-122.114756970819,72,"REDMOND","R30","BENSON-VISTA ADD",2,0,0,1956,0,11800,3480,1740,1740,7,6,3,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P"
"826",16267,"2022..31168","..0524059192",2022-10-19,3700000,2,"   ","rebuilt - before",1999,47.5931235861551,-122.195594365108,33,"BELLEVUE","R-3.5",NA,2,155000,85000,1954,0,16830,1730,1130,600,7,6,4,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S"
